data,concurso,dezena_1,dezena_2,dezena_3,dezena_4,dezena_5,dezena_6,dezena_7,dezena_8,dezena_9,dezena_10,dezena_11,dezena_12,dezena_13,dezena_14,dezena_15
2020-12-12,2106,2,4,6,7,8,9,11,12,13,14,15,16,17,21,24
2020-12-14,2107,1,2,3,5,7,8,9,12,13,16,18,20,22,24,25
2020-12-15,2108,1,3,4,5,6,7,9,13,16,17,18,19,21,24,25
2020-12-16,2109,2,4,5,8,9,10,11,12,13,14,16,17,21,22,23
2020-12-17,2110,2,6,8,10,11,13,14,15,16,17,18,21,22,24,25
2020-12-18,2111,1,3,4,5,9,11,12,13,14,16,19,20,21,23,24
2020-12-19,2112,2,3,4,7,8,9,10,11,12,15,16,18,22,24,25
2020-12-21,2113,1,2,4,7,8,9,10,11,13,16,17,20,22,24,25
2020-12-22,2114,2,5,7,8,9,10,11,15,16,17,18,19,20,21,24
2020-12-23,2115,3,5,7,9,10,12,13,16,17,18,20,21,22,24,25
2020-12-24,2116,2,3,4,6,7,8,9,10,12,13,14,18,21,24,25
2020-12-26,2117,1,2,4,5,7,9,14,15,16,17,19,20,21,22,24
2020-12-28,2118,3,6,8,9,10,11,12,14,16,17,18,19,20,22,25
2020-12-29,2119,1,5,6,7,8,10,12,13,14,18,20,21,22,23,24
2020-12-30,2120,2,4,5,8,9,12,13,14,17,18,20,21,22,23,25
2020-12-31,2121,1,2,4,5,7,8,9,14,17,18,19,20,22,23,25
2021-01-02,2122,1,3,4,5,9,10,11,14,15,18,20,21,22,23,25
2021-01-04,2123,1,5,6,8,9,10,14,17,18,19,20,21,23,24,25
2021-01-05,2124,1,3,5,6,7,8,9,10,11,13,16,22,23,24,25
2021-01-06,2125,1,8,10,11,12,13,15,16,17,19,20,21,23,24,25
2021-01-07,2126,1,3,4,5,7,8,9,10,12,15,17,21,22,24,25
2021-01-08,2127,2,3,4,5,6,10,11,13,14,15,16,18,20,23,24
2021-01-09,2128,2,3,4,6,7,9,10,11,14,16,17,18,22,23,25
2021-01-11,2129,1,3,4,6,7,8,10,11,14,15,19,20,21,22,24
2021-01-12,2130,3,4,6,7,9,10,11,12,13,14,15,16,18,20,23
2021-01-13,2131,1,2,3,7,8,9,10,11,13,14,16,17,19,23,25
2021-01-14,2132,1,3,6,9,10,11,12,15,17,19,20,21,22,23,24
2021-01-15,2133,2,4,6,7,8,9,10,11,14,15,17,18,19,21,23
2021-01-16,2134,1,3,4,6,8,10,12,14,17,18,19,20,21,22,25
2021-01-18,2135,1,2,3,4,5,6,8,13,15,16,18,19,21,23,25
2021-01-19,2136,2,3,4,6,7,9,10,13,14,16,18,19,20,24,25
2021-01-20,2137,2,6,7,9,11,12,13,14,16,17,18,19,20,21,23
2021-01-21,2138,2,3,5,6,7,8,9,12,13,16,18,19,21,22,24
2021-01-22,2139,1,2,3,7,8,12,13,14,16,17,18,19,22,23,25
2021-01-23,2140,1,3,5,6,7,8,9,11,15,17,20,21,22,23,24
2021-01-25,2141,1,2,3,4,5,7,8,9,10,14,18,22,23,24,25
2021-01-26,2142,2,4,6,7,9,11,12,14,16,17,20,22,23,24,25
2021-01-27,2143,1,2,3,6,9,10,11,14,17,18,19,20,21,23,25
2021-01-28,2144,1,2,5,6,8,9,11,12,13,14,15,17,19,20,25
2021-01-29,2145,2,5,6,7,8,10,12,13,14,15,17,20,23,24,25
2021-01-30,2146,1,2,4,6,8,9,11,13,16,17,18,19,20,21,22
2021-02-01,2147,1,3,5,6,7,8,9,12,14,15,16,19,20,22,25
2021-02-02,2148,1,3,4,7,8,11,14,15,16,18,20,22,23,24,25
2021-02-03,2149,1,2,4,8,9,10,12,13,14,15,16,17,18,20,23
2021-02-04,2150,1,2,3,5,7,8,9,11,12,14,15,16,21,23,25
2021-02-05,2151,1,3,6,7,8,9,11,12,13,14,15,18,21,22,24
2021-02-06,2152,2,3,4,6,10,11,12,13,15,16,17,18,20,23,25
2021-02-08,2153,1,2,4,7,8,9,10,11,13,14,15,17,18,20,21
2021-02-09,2154,3,4,5,7,8,10,11,12,16,18,19,20,21,23,24
2021-02-10,2155,1,2,3,4,6,9,13,14,15,17,18,19,20,21,22
2021-02-11,2156,4,5,6,7,8,10,12,13,14,17,18,19,20,21,23
2021-02-12,2157,2,4,5,6,12,13,14,16,17,18,19,21,22,24,25
2021-02-13,2158,3,5,7,8,9,12,14,17,18,19,20,21,23,24,25
2021-02-17,2159,1,2,4,5,7,12,13,14,16,18,20,21,22,24,25
2021-02-18,2160,2,4,5,6,8,11,12,14,15,16,18,19,21,24,25
2021-02-19,2161,1,2,3,5,6,7,9,13,14,15,18,19,22,24,25
2021-02-20,2162,1,2,3,5,6,8,10,12,14,15,16,17,19,21,22
2021-02-22,2163,1,2,4,6,10,11,12,13,16,18,19,20,21,23,25
2021-02-23,2164,2,3,8,10,11,13,14,15,16,17,19,20,21,24,25
2021-02-24,2165,1,3,5,6,8,13,14,15,16,17,18,20,21,22,23
2021-02-25,2166,2,3,4,6,9,10,11,12,13,14,15,18,20,21,24
2021-02-26,2167,2,3,4,6,7,9,11,12,14,16,17,18,19,20,23
2021-02-27,2168,1,3,4,6,8,10,11,12,13,14,16,17,21,23,25
2021-03-01,2169,1,2,4,5,8,10,11,12,13,16,20,22,23,24,25
2021-03-02,2170,1,6,7,9,10,11,13,17,18,19,21,22,23,24,25
2021-03-03,2171,1,4,9,10,11,13,15,17,18,19,21,22,23,24,25
2021-03-04,2172,6,8,9,10,11,13,14,15,16,17,19,20,22,23,25
2021-03-05,2173,1,2,3,9,11,12,13,15,16,18,19,20,21,22,25
2021-03-06,2174,1,2,3,5,6,7,8,11,13,14,15,16,21,24,25
2021-03-08,2175,1,3,5,7,10,11,12,13,14,15,16,17,19,22,23
2021-03-09,2176,1,2,4,5,7,8,9,11,12,13,16,18,20,21,22
2021-03-10,2177,1,3,4,7,8,10,12,14,15,16,17,19,20,22,24
2021-03-11,2178,2,5,8,9,11,13,14,15,17,18,19,20,22,23,24
2021-03-12,2179,3,6,7,8,9,10,13,14,15,16,18,19,20,21,25
2021-03-13,2180,1,3,6,7,8,9,10,11,13,14,16,18,20,21,24
2021-03-15,2181,1,2,3,5,6,9,11,13,14,15,17,18,22,23,25
2021-03-16,2182,2,3,8,9,10,12,13,14,16,17,19,20,22,23,25
2021-03-17,2183,1,2,4,6,9,11,14,15,16,18,19,20,21,22,25
2021-03-18,2184,5,7,9,10,11,12,14,15,17,19,20,21,22,24,25
2021-03-19,2185,1,3,5,8,9,12,13,14,16,17,18,19,20,21,25
2021-03-20,2186,4,6,7,9,12,13,15,16,17,18,19,22,23,24,25
2021-03-22,2187,3,4,6,7,8,9,10,11,13,15,16,17,21,22,24
2021-03-23,2188,1,3,6,8,10,11,14,15,16,17,19,20,23,24,25
2021-03-24,2189,1,3,4,5,6,8,10,11,13,14,17,18,19,22,24
2021-03-25,2190,1,2,3,4,5,8,9,11,12,13,14,16,17,23,24
2021-03-26,2191,3,4,5,6,10,11,13,14,15,17,18,19,20,21,23
2021-03-27,2192,2,3,4,5,6,7,11,12,14,17,19,21,22,23,25
2021-03-29,2193,2,4,5,6,7,9,10,11,13,14,19,20,22,23,24
2021-03-30,2194,3,4,5,6,7,8,9,11,13,15,17,19,20,22,25
2021-03-31,2195,2,3,5,7,8,9,11,12,13,16,17,18,20,22,23
2021-04-01,2196,4,5,6,8,10,11,13,15,17,18,20,21,23,24,25
2021-04-03,2197,1,2,3,4,7,8,10,11,13,14,15,16,17,18,21
2021-04-05,2198,1,4,5,7,9,11,12,13,15,17,18,20,21,22,23
2021-04-06,2199,1,2,5,6,7,9,12,14,15,17,18,19,20,23,24
2021-04-07,2200,1,2,4,6,8,9,10,11,13,14,16,17,19,23,25
2021-04-08,2201,1,3,5,6,7,8,9,10,13,14,16,18,19,21,24
2021-04-09,2202,1,5,9,10,13,14,15,16,17,18,20,21,22,24,25
2021-04-10,2203,2,3,5,7,10,12,13,14,18,20,21,22,23,24,25
2021-04-12,2204,1,2,3,4,5,6,9,11,12,13,16,18,20,23,24
2021-04-13,2205,1,2,5,6,7,9,10,12,14,17,18,19,22,24,25
2021-04-14,2206,1,2,3,4,6,8,12,13,15,16,17,20,21,23,25
2021-04-15,2207,3,5,6,7,8,9,10,11,12,13,14,17,20,22,25
2021-04-16,2208,4,5,9,10,11,12,14,15,16,18,19,21,22,23,24
2021-04-17,2209,1,4,5,6,7,9,11,12,14,15,16,17,21,22,23
2021-04-19,2210,1,3,4,8,9,10,13,14,15,16,17,19,22,23,25
2021-04-20,2211,4,5,8,9,10,11,12,13,17,18,19,20,21,22,23
2021-04-22,2212,1,4,5,6,7,8,10,11,12,13,17,18,20,21,22
2021-04-23,2213,3,4,5,6,7,8,10,16,17,18,19,20,22,24,25
2021-04-24,2214,3,6,7,9,11,12,13,14,16,17,19,21,22,23,25
2021-04-26,2215,2,3,4,6,7,9,11,13,15,17,18,19,23,24,25
2021-04-27,2216,1,2,3,4,6,9,10,13,14,15,17,19,21,22,25
2021-04-28,2217,1,6,7,9,10,11,14,15,16,18,19,20,22,23,25
2021-04-29,2218,3,4,5,6,11,12,13,15,16,17,18,20,21,23,24
2021-04-30,2219,2,5,6,7,8,10,13,15,16,17,19,20,22,24,25
2021-05-03,2220,1,5,6,7,8,9,10,12,13,16,18,20,23,24,25
2021-05-04,2221,1,2,3,4,5,8,9,10,12,13,16,18,20,22,23
2021-05-05,2222,2,4,5,6,7,8,9,10,12,13,14,19,22,23,24
2021-05-06,2223,1,4,5,7,8,9,11,12,14,18,20,21,22,24,25
2021-05-07,2224,3,5,6,7,9,10,12,13,14,15,18,19,20,23,24
2021-05-08,2225,2,3,4,7,8,9,10,11,13,17,19,21,22,23,25
2021-05-10,2226,1,3,4,5,9,10,12,13,14,15,16,17,19,21,22
2021-05-11,2227,2,3,7,8,9,10,11,12,15,17,20,21,22,23,24
2021-05-12,2228,1,4,5,6,7,11,12,13,16,17,18,19,20,22,23
2021-05-13,2229,1,2,3,4,7,8,9,10,14,17,19,20,23,24,25
2021-05-14,2230,3,4,6,8,9,10,11,13,14,15,17,18,19,20,24
2021-05-15,2231,1,4,5,6,7,8,10,11,16,18,19,20,22,24,25
2021-05-17,2232,2,4,5,6,8,9,12,13,14,19,20,22,23,24,25
2021-05-18,2233,1,2,6,7,8,9,10,12,13,14,15,16,20,21,25
2021-05-19,2234,1,2,3,6,7,11,14,15,17,18,20,21,22,24,25
2021-05-20,2235,2,4,6,7,8,10,11,12,16,17,19,21,22,23,25
2021-05-21,2236,2,3,4,5,8,9,10,11,12,17,18,19,21,22,24
2021-05-22,2237,3,5,6,9,12,13,14,15,17,19,20,21,22,23,25
2021-05-24,2238,1,3,4,5,6,7,10,11,14,15,16,18,19,20,25
2021-05-25,2239,1,2,5,6,7,10,13,14,15,16,17,20,22,23,24
2021-05-26,2240,2,3,4,6,7,9,11,12,13,15,17,18,19,20,25
2021-05-27,2241,1,3,7,8,9,10,13,15,16,18,20,21,23,24,25
2021-05-28,2242,3,4,5,8,9,10,11,12,16,17,19,20,21,22,25
2021-05-29,2243,1,5,6,8,10,11,14,15,17,18,19,20,21,24,25
2021-05-31,2244,4,5,6,8,9,10,11,13,14,15,16,17,21,23,25
2021-06-01,2245,2,5,6,7,8,13,14,16,17,18,21,22,23,24,25
2021-06-02,2246,2,3,4,5,7,8,10,11,12,13,14,15,18,20,25
2021-06-04,2247,1,3,6,7,8,9,10,12,17,18,19,20,22,24,25
2021-06-05,2248,1,2,4,6,7,8,10,11,12,13,14,16,17,23,25
2021-06-07,2249,2,6,11,12,14,15,16,17,18,19,21,22,23,24,25
2021-06-08,2250,4,5,6,10,12,13,14,18,19,20,21,22,23,24,25
2021-06-09,2251,2,4,5,7,9,12,13,14,15,18,19,21,22,23,24
2021-06-10,2252,1,5,6,8,9,10,12,16,17,19,20,21,22,24,25
2021-06-11,2253,2,3,5,6,7,8,12,14,15,16,18,19,20,23,25
2021-06-12,2254,2,3,5,6,7,8,10,12,13,14,19,20,21,24,25
2021-06-14,2255,1,3,6,7,8,11,14,15,17,19,20,21,22,24,25
2021-06-15,2256,1,3,4,5,6,8,9,10,11,12,13,16,20,23,24
2021-06-16,2257,1,4,5,6,7,8,9,11,12,13,15,18,20,22,24
2021-06-17,2258,3,5,6,7,8,10,11,14,15,16,17,19,20,22,24
2021-06-18,2259,5,6,7,8,9,10,14,16,18,19,20,22,23,24,25
2021-06-19,2260,1,2,4,6,9,10,11,12,14,16,17,20,22,23,25
2021-06-21,2261,1,3,4,6,7,8,9,12,13,17,18,22,23,24,25
2021-06-22,2262,2,3,4,6,7,8,9,10,11,19,20,21,22,24,25
2021-06-23,2263,1,2,3,7,8,10,11,14,15,16,18,19,22,23,25
2021-06-24,2264,2,3,4,5,6,8,9,10,12,14,15,16,17,18,19
2021-06-25,2265,2,4,5,7,9,10,12,13,14,15,16,18,19,20,22
2021-06-26,2266,1,3,5,9,10,11,12,13,15,16,19,21,23,24,25
2021-06-28,2267,2,3,5,6,7,9,10,13,14,15,17,19,20,22,24
2021-06-29,2268,1,3,8,10,11,12,14,15,18,19,20,21,23,24,25
2021-06-30,2269,2,3,4,5,7,9,10,11,13,14,17,20,21,22,25
2021-07-01,2270,1,4,5,6,8,10,11,15,16,18,19,20,21,22,25
2021-07-02,2271,2,3,5,6,7,8,10,11,16,17,18,19,21,23,24
2021-07-03,2272,1,2,5,7,8,10,11,13,14,15,16,18,21,22,24
2021-07-05,2273,1,2,4,6,7,8,9,10,11,12,13,17,21,23,25
2021-07-06,2274,2,3,4,6,8,9,10,12,16,17,19,20,22,23,24
2021-07-07,2275,1,2,4,5,7,10,11,12,13,14,15,16,19,20,21
2021-07-08,2276,1,4,5,7,10,12,13,14,15,16,17,18,19,20,21
2021-07-09,2277,2,3,5,10,11,12,13,14,15,17,18,21,22,23,24
2021-07-10,2278,2,4,6,7,10,11,12,13,14,16,17,18,20,21,24
2021-07-12,2279,1,3,5,8,10,11,13,14,15,16,17,18,21,22,25
2021-07-13,2280,2,3,4,7,9,12,16,18,19,20,21,22,23,24,25
2021-07-14,2281,2,3,5,6,7,9,10,11,14,15,16,17,18,20,21
2021-07-15,2282,1,2,4,5,6,10,11,12,13,14,18,20,21,23,24
2021-07-16,2283,1,2,5,7,9,10,11,15,17,18,19,20,22,23,25
2021-07-17,2284,1,3,4,8,9,10,11,14,15,17,19,20,21,23,24
2021-07-19,2285,1,2,6,7,8,10,12,13,15,16,18,20,22,23,24
2021-07-20,2286,2,3,6,8,11,12,13,15,16,17,20,22,23,24,25
2021-07-21,2287,1,3,4,6,7,9,10,11,12,14,16,17,18,19,25
2021-07-22,2288,1,2,3,5,7,9,10,11,12,14,19,20,21,22,25
2021-07-23,2289,1,2,5,7,8,10,12,14,15,16,17,19,20,22,25
2021-07-24,2290,2,3,4,5,8,9,10,11,13,15,19,22,23,24,25
2021-07-26,2291,1,5,6,7,9,12,13,14,16,17,19,20,21,24,25
2021-07-27,2292,3,5,6,7,9,10,11,12,13,18,19,20,22,23,24
2021-07-28,2293,1,2,4,5,8,9,11,12,13,16,18,19,20,21,22
2021-07-29,2294,6,7,8,10,11,12,15,16,17,18,19,22,23,24,25
2021-07-30,2295,1,2,6,9,10,11,12,13,14,16,17,20,23,24,25
2021-07-31,2296,2,3,4,8,9,10,12,14,15,16,18,21,22,23,24
2021-08-02,2297,2,3,7,9,11,13,14,15,17,18,20,21,22,24,25
2021-08-03,2298,1,3,4,6,10,12,13,14,16,18,20,21,23,24,25
2021-08-04,2299,1,3,5,7,8,9,11,12,14,15,16,20,21,23,25
2021-08-05,2300,1,2,3,4,8,9,13,15,16,17,19,22,23,24,25
2021-08-06,2301,3,5,9,10,12,13,15,16,17,18,19,20,22,24,25
2021-08-07,2302,3,4,6,7,8,10,11,12,13,14,16,17,18,20,21
2021-08-09,2303,1,3,5,7,8,10,11,12,15,18,19,20,21,22,24
2021-08-10,2304,1,2,6,8,9,11,12,13,14,16,18,20,21,22,24
2021-08-11,2305,1,5,7,8,10,11,14,16,17,18,19,22,23,24,25
2021-08-12,2306,1,4,5,6,7,8,9,11,14,15,16,18,20,21,22
2021-08-13,2307,1,4,5,6,8,9,11,12,13,14,15,17,19,20,23
2021-08-14,2308,1,2,3,4,6,10,15,17,18,19,20,22,23,24,25
2021-08-16,2309,1,3,4,7,9,10,11,12,13,17,18,19,22,24,25
2021-08-17,2310,1,3,5,6,7,10,11,13,16,18,20,22,23,24,25
2021-08-18,2311,1,3,4,5,9,10,12,13,14,15,18,19,20,21,25
2021-08-19,2312,1,2,3,6,7,10,11,12,14,15,18,20,21,22,25
2021-08-20,2313,4,5,6,7,8,10,11,12,14,15,18,19,20,22,25
2021-08-21,2314,1,2,7,8,9,11,13,14,15,17,19,20,23,24,25
2021-08-23,2315,3,7,8,11,12,13,14,16,17,18,19,21,22,23,25
2021-08-24,2316,2,3,4,5,6,9,10,13,14,15,16,17,19,24,25
2021-08-25,2317,1,2,3,5,6,7,9,14,15,16,17,20,21,23,25
2021-08-26,2318,2,5,6,7,8,11,13,16,17,18,19,20,21,24,25
2021-08-27,2319,2,3,8,12,13,14,15,16,17,19,21,22,23,24,25
2021-09-11,2320,1,2,3,5,6,9,12,13,15,17,21,22,23,24,25
2021-09-13,2321,1,2,6,7,8,9,10,12,13,14,15,17,22,23,24
2021-09-14,2322,1,2,5,6,7,11,12,13,14,16,18,21,22,23,24
2021-09-15,2323,1,4,7,8,11,13,14,16,17,19,21,22,23,24,25
2021-09-16,2324,1,2,3,5,8,9,10,11,13,14,16,17,19,20,25
2021-09-17,2325,1,2,3,4,5,6,7,8,9,14,17,18,21,23,25
2021-09-18,2326,2,3,4,5,6,8,11,12,13,14,16,20,22,23,25
2021-09-20,2327,1,2,3,4,6,7,8,11,13,15,17,19,20,21,25
2021-09-21,2328,3,4,5,6,7,8,9,11,14,15,17,20,21,23,25
2021-09-22,2329,1,3,4,5,10,11,12,13,14,16,17,18,19,20,24
2021-09-23,2330,2,4,5,8,10,11,12,13,14,15,16,18,20,22,23
2021-09-24,2331,3,4,5,7,8,9,10,13,14,15,16,20,22,24,25
2021-09-25,2332,1,4,6,7,8,9,10,11,14,17,18,20,22,24,25
2021-09-27,2333,1,4,6,7,8,9,10,11,13,15,17,18,19,20,23
2021-09-28,2334,2,3,5,7,13,14,16,17,18,20,21,22,23,24,25
2021-09-29,2335,2,3,4,5,6,7,9,13,15,16,19,21,22,24,25
2021-09-30,2336,1,3,4,6,10,11,12,13,14,16,17,18,20,22,25
2021-10-01,2337,1,2,4,5,6,8,9,10,11,14,16,19,20,21,24
2021-10-02,2338,1,2,3,4,5,7,8,10,11,12,13,15,16,19,21
2021-10-04,2339,1,3,6,7,8,10,11,14,18,19,20,22,23,24,25
2021-10-05,2340,2,5,7,8,9,11,12,13,14,17,18,20,22,23,25
2021-10-06,2341,2,4,5,7,9,11,12,14,15,19,20,21,22,24,25
2021-10-07,2342,1,2,3,4,9,10,13,15,16,18,19,20,21,22,25
2021-10-08,2343,1,2,5,9,12,15,16,17,18,19,20,22,23,24,25
2021-10-09,2344,1,3,4,6,7,9,10,11,12,13,16,17,19,20,21
2021-10-11,2345,3,6,7,9,10,11,12,14,16,17,19,20,23,24,25
2021-10-13,2346,1,4,5,8,10,11,12,14,16,17,18,19,21,22,25
2021-10-14,2347,2,3,5,6,8,9,11,13,15,16,17,19,21,24,25
2021-10-15,2348,1,2,5,8,9,11,13,14,15,17,19,20,22,23,24
2021-10-16,2349,2,5,6,9,10,11,12,15,16,17,18,20,21,22,23
2021-10-18,2350,2,3,4,5,6,7,8,9,10,15,17,19,21,22,25
2021-10-19,2351,1,3,4,5,6,7,8,9,10,12,14,15,20,23,24
2021-10-20,2352,3,4,7,8,11,12,15,16,17,18,20,22,23,24,25
2021-10-21,2353,1,2,3,7,8,12,13,14,15,16,18,20,23,24,25
2021-10-22,2354,1,2,5,6,9,10,11,12,13,16,17,18,19,20,21
2021-10-23,2355,2,3,4,5,6,8,9,10,11,12,18,19,20,21,25
2021-10-25,2356,3,5,6,7,8,9,10,13,16,18,19,20,21,22,25
2021-10-26,2357,1,2,4,6,7,8,9,10,12,13,14,20,23,24,25
2021-10-27,2358,4,5,6,7,8,11,12,14,15,16,17,20,23,24,25
2021-10-28,2359,3,4,5,6,7,12,14,15,17,19,20,21,22,23,24
2021-10-29,2360,3,5,6,8,11,12,13,15,17,18,19,21,22,23,25
2021-10-30,2361,3,4,5,7,10,12,13,14,16,18,19,21,22,23,24
2021-11-01,2362,1,4,6,7,8,10,11,12,14,18,19,21,22,24,25
2021-11-03,2363,1,2,3,4,8,11,12,13,14,15,20,21,22,24,25
2021-11-04,2364,1,5,6,7,8,9,10,11,13,15,16,17,18,22,24
2021-11-05,2365,2,7,8,9,11,14,15,16,17,18,20,21,22,23,25
2021-11-06,2366,1,3,5,7,10,11,13,15,16,18,19,20,21,22,25
2021-11-08,2367,2,3,5,8,9,10,11,12,14,16,17,19,22,23,25
2021-11-09,2368,2,3,4,7,8,9,10,11,12,14,16,18,19,22,23
2021-11-10,2369,2,3,5,8,9,10,11,12,13,14,15,22,23,24,25
2021-11-11,2370,1,7,8,9,10,11,12,13,14,16,19,20,21,24,25
2021-11-12,2371,3,5,6,8,11,12,13,14,15,19,21,22,23,24,25
2021-11-13,2372,1,2,4,5,7,8,11,13,14,15,19,20,21,22,24
2021-11-16,2373,2,3,4,5,6,7,8,10,13,14,15,17,21,24,25
2021-11-17,2374,1,3,5,7,9,10,14,15,16,17,20,21,22,23,25
2021-11-18,2375,4,5,8,11,12,13,14,17,18,19,20,21,22,23,25
2021-11-19,2376,1,2,4,6,8,9,14,15,16,17,19,21,22,23,24
2021-11-20,2377,1,2,3,4,5,6,8,9,10,12,14,18,19,20,24
2021-11-22,2378,1,2,3,4,5,10,12,14,15,16,17,21,23,24,25
2021-11-23,2379,1,2,3,5,7,8,9,11,12,15,16,20,23,24,25
2021-11-24,2380,1,3,5,6,7,9,10,11,13,14,15,17,21,22,24
2021-11-25,2381,1,2,5,8,9,10,11,14,15,18,19,20,23,24,25
2021-11-26,2382,1,2,3,4,5,6,7,9,10,11,14,15,19,21,24
2021-11-27,2383,1,2,3,7,9,11,12,13,14,15,16,18,20,22,24
2021-11-29,2384,1,3,4,5,7,9,10,11,13,15,16,18,20,22,24
2021-11-30,2385,1,2,3,5,10,11,12,13,16,17,18,21,22,23,24
2021-12-01,2386,2,3,6,7,8,10,12,13,14,15,16,17,18,23,24
2021-12-02,2387,2,4,5,8,9,10,12,16,17,19,20,21,22,24,25
2021-12-03,2388,3,4,5,7,8,9,10,12,13,15,16,17,19,23,25
2021-12-04,2389,4,5,6,8,9,10,11,12,18,19,21,22,23,24,25
2021-12-06,2390,1,2,3,4,5,6,10,11,15,19,20,21,22,23,24
2021-12-07,2391,3,4,5,6,8,9,11,12,14,18,19,21,22,24,25
2021-12-08,2392,1,2,5,6,8,11,12,13,16,17,18,22,23,24,25
2021-12-09,2393,2,3,5,10,11,12,15,16,17,19,20,21,22,23,25
2021-12-10,2394,1,4,6,7,9,10,12,17,18,19,20,21,22,23,25
2021-12-11,2395,1,2,5,6,7,10,13,14,15,17,18,19,20,23,25
2021-12-13,2396,1,3,4,7,10,12,13,16,17,18,20,22,23,24,25
2021-12-14,2397,2,4,6,7,9,10,13,14,15,17,18,20,21,22,25
2021-12-15,2398,2,3,4,5,6,9,10,12,13,14,15,20,22,23,25
2021-12-16,2399,1,2,4,5,7,9,12,14,15,16,17,19,20,21,25
2021-12-17,2400,2,3,5,9,10,11,12,13,14,15,16,20,21,23,25
2021-12-18,2401,1,4,5,6,7,9,10,11,12,15,16,19,20,22,23
2021-12-20,2402,1,2,3,4,5,6,9,10,11,13,14,18,20,23,25
2021-12-21,2403,1,4,5,8,10,12,16,17,18,19,20,21,23,24,25
2021-12-22,2404,1,2,3,4,5,7,10,11,12,14,15,22,23,24,25
2021-12-23,2405,2,3,4,5,6,7,8,9,11,15,17,18,19,21,23
2021-12-24,2406,1,2,3,5,6,8,10,12,15,17,20,21,23,24,25
2021-12-27,2407,1,2,3,4,6,8,9,11,12,17,18,19,20,23,24
2021-12-28,2408,1,3,4,6,8,9,10,11,12,13,16,19,21,22,23
2021-12-29,2409,1,2,5,6,7,8,9,10,12,16,19,20,21,22,25
2021-12-30,2410,1,2,3,4,7,9,10,13,14,16,17,19,20,22,23
2021-12-31,2411,1,2,3,4,5,7,8,9,10,12,13,14,17,19,24
2022-01-03,2412,1,4,6,7,8,9,11,13,14,15,17,18,19,21,24
2022-01-04,2413,1,3,4,5,6,7,8,9,12,15,16,18,20,21,25
2022-01-05,2414,3,4,5,6,7,8,9,10,11,13,16,17,19,21,24
2022-01-06,2415,2,6,7,9,10,11,12,13,14,19,20,21,22,23,25
2022-01-07,2416,4,5,6,7,11,13,14,15,16,17,18,20,21,22,25
2022-01-08,2417,1,4,6,7,8,9,10,11,14,15,17,18,22,23,25
2022-01-10,2418,3,4,7,8,11,12,13,14,16,17,18,19,20,23,24
2022-01-11,2419,2,3,5,6,10,11,12,13,15,18,19,21,22,23,24
2022-01-12,2420,1,3,5,9,10,11,12,13,14,15,18,21,22,24,25
2022-01-13,2421,3,4,5,6,7,10,13,14,16,17,19,20,21,22,24
2022-01-14,2422,1,2,3,4,5,7,8,10,11,12,14,17,18,22,25
2022-01-15,2423,3,4,5,7,8,9,10,11,15,16,17,18,19,20,24
2022-01-17,2424,1,3,4,5,6,9,10,11,14,15,16,20,22,23,25
2022-01-18,2425,1,3,4,5,6,10,11,13,15,19,20,21,22,24,25
2022-01-19,2426,1,2,3,6,7,8,9,11,13,19,20,21,22,23,24
2022-01-20,2427,1,3,6,8,11,15,16,17,18,19,20,21,22,23,24
2022-01-21,2428,2,5,6,7,9,10,11,12,15,16,17,18,20,24,25
2022-01-22,2429,1,4,5,6,8,9,10,11,12,14,15,19,20,21,24
2022-01-24,2430,1,4,5,7,8,10,11,12,14,17,18,19,20,21,23
2022-01-25,2431,4,6,7,8,9,10,11,12,13,14,17,18,19,22,25
2022-01-26,2432,3,5,6,7,8,9,11,12,13,14,15,19,20,21,25
2022-01-27,2433,1,3,4,5,6,9,10,11,12,13,15,18,20,21,24
2022-01-28,2434,1,4,7,11,13,14,16,17,19,20,21,22,23,24,25
2022-01-29,2435,2,4,5,6,7,10,11,12,13,15,16,19,20,21,22
2022-01-31,2436,2,3,4,6,8,9,12,14,15,16,17,19,20,21,23
2022-02-01,2437,1,2,7,8,9,10,11,13,14,15,17,18,20,21,25
2022-02-02,2438,1,4,5,6,8,11,12,13,14,16,18,19,22,23,24
2022-02-03,2439,2,5,7,8,9,10,11,13,15,16,17,20,21,23,25
2022-02-04,2440,3,4,5,6,8,9,11,14,16,18,20,21,22,24,25
2022-02-05,2441,1,3,7,8,9,10,11,13,15,18,20,21,22,24,25
2022-02-07,2442,1,6,7,10,11,12,14,15,16,17,18,19,21,22,25
2022-02-08,2443,2,3,5,6,7,9,10,14,15,16,17,20,21,22,23
2022-02-09,2444,3,4,5,6,8,9,10,11,12,14,16,17,18,19,25
2022-02-10,2445,1,2,5,6,7,8,10,11,13,15,18,21,22,23,25
2022-02-11,2446,4,6,8,11,12,13,15,17,19,20,21,22,23,24,25
2022-02-12,2447,2,3,4,5,8,13,14,15,16,17,18,19,20,22,23
2022-02-14,2448,2,3,4,5,6,8,9,11,12,14,16,19,20,22,24
2022-02-15,2449,1,2,4,8,9,11,13,14,15,16,17,18,20,21,22
2022-02-16,2450,1,2,3,4,5,7,8,11,13,14,15,18,23,24,25
2022-02-17,2451,3,4,5,7,9,10,11,15,18,19,20,22,23,24,25
2022-02-18,2452,1,6,7,8,9,11,15,17,18,20,21,22,23,24,25
