data,concurso,dezena_1,dezena_2,dezena_3,dezena_4,dezena_5
2016-11-19,4237,15,24,28,65,72
2016-11-21,4238,4,8,10,44,70
2016-11-22,4239,28,39,40,42,64
2016-11-23,4240,6,7,21,28,30
2016-11-24,4241,54,55,62,71,78
2016-11-25,4242,13,15,24,36,44
2016-11-26,4243,14,19,32,37,70
2016-11-28,4244,14,18,26,36,57
2016-11-29,4245,7,20,48,55,60
2016-11-30,4246,25,44,59,63,73
2016-12-01,4247,18,26,58,64,66
2016-12-02,4248,5,6,16,53,61
2016-12-03,4249,19,29,44,50,72
2016-12-05,4250,4,7,47,51,53
2016-12-06,4251,5,13,30,43,79
2016-12-07,4252,24,29,31,39,42
2016-12-08,4253,9,10,16,22,55
2016-12-09,4254,12,24,56,58,74
2016-12-10,4255,19,22,36,41,71
2016-12-12,4256,28,38,41,49,57
2016-12-13,4257,15,22,45,48,64
2016-12-14,4258,3,5,27,43,49
2016-12-15,4259,27,50,55,69,71
2016-12-16,4260,46,51,64,66,71
2016-12-17,4261,19,32,41,43,44
2016-12-19,4262,8,9,43,46,70
2016-12-20,4263,8,45,49,52,56
2016-12-21,4264,2,12,20,56,80
2016-12-22,4265,17,28,40,58,67
2016-12-23,4266,10,15,35,38,50
2016-12-24,4267,15,20,31,33,39
2016-12-26,4268,54,59,63,76,80
2016-12-27,4269,17,23,30,35,60
2016-12-28,4270,12,18,32,52,57
2016-12-29,4271,16,26,35,53,77
2016-12-30,4272,2,36,41,45,68
2016-12-31,4273,9,21,30,46,57
2017-01-02,4274,31,39,70,71,76
2017-01-03,4275,27,35,72,73,76
2017-01-04,4276,12,13,22,24,63
2017-01-05,4277,17,36,57,66,71
2017-01-06,4278,6,16,41,74,79
2017-01-07,4279,20,25,55,64,71
2017-01-09,4280,14,17,18,30,40
2017-01-10,4281,2,19,27,54,65
2017-01-11,4282,6,26,29,67,74
2017-01-12,4283,18,43,47,69,72
2017-01-13,4284,11,21,31,49,65
2017-01-14,4285,1,22,64,72,76
2017-01-16,4286,22,25,46,70,73
2017-01-17,4287,37,39,46,54,70
2017-01-18,4288,40,48,49,74,79
2017-01-19,4289,23,34,43,68,69
2017-01-20,4290,15,22,25,26,28
2017-01-21,4291,9,41,51,70,80
2017-01-23,4292,19,41,67,74,79
2017-01-24,4293,1,2,16,29,52
2017-01-25,4294,17,22,27,36,57
2017-01-26,4295,6,19,23,48,74
2017-01-27,4296,7,25,26,52,63
2017-01-28,4297,13,42,64,73,80
2017-01-30,4298,39,40,47,52,79
2017-01-31,4299,5,12,35,53,75
2017-02-01,4300,4,8,21,26,35
2017-02-02,4301,1,3,20,23,35
2017-02-03,4302,25,43,52,54,78
2017-02-04,4303,3,34,47,60,77
2017-02-06,4304,6,8,28,44,63
2017-02-07,4305,5,20,53,56,78
2017-02-08,4306,14,18,44,70,80
2017-02-09,4307,6,36,37,40,70
2017-02-10,4308,4,6,10,21,58
2017-02-11,4309,14,35,37,57,65
2017-02-13,4310,27,40,44,63,76
2017-02-14,4311,2,9,41,72,73
2017-02-15,4312,23,35,66,74,79
2017-02-16,4313,20,24,44,49,70
2017-02-17,4314,2,22,23,77,80
2017-02-18,4315,17,22,31,46,66
2017-02-20,4316,15,17,23,76,78
2017-02-22,4317,24,44,63,65,66
2017-02-22,4318,13,14,70,73,76
2017-02-23,4319,39,41,43,56,66
2017-02-24,4320,19,24,48,76,79
2017-02-25,4321,8,34,42,56,57
2017-03-01,4322,2,14,18,32,68
2017-03-02,4323,33,38,58,60,62
2017-03-03,4324,6,7,32,37,50
2017-03-04,4325,30,39,44,62,65
2017-03-06,4326,8,28,45,66,70
2017-03-07,4327,23,36,52,69,80
2017-03-08,4328,16,18,26,69,78
2017-03-09,4329,22,38,61,65,73
2017-03-10,4330,6,15,27,38,39
2017-03-11,4331,9,20,26,63,72
2017-03-13,4332,10,22,36,38,65
2017-03-14,4333,4,16,36,70,72
2017-03-15,4334,33,37,43,55,59
2017-03-16,4335,1,43,47,61,71
2017-03-17,4336,14,26,43,66,67
2017-03-18,4337,5,22,31,44,73
2017-03-20,4338,19,29,45,48,50
2017-03-21,4339,11,21,47,49,79
2017-03-22,4340,49,61,67,76,78
2017-03-23,4341,25,32,34,70,72
2017-03-24,4342,17,33,36,41,74
2017-03-25,4343,6,22,45,75,78
2017-03-27,4344,2,32,46,57,80
2017-03-28,4345,4,9,12,49,59
2017-03-29,4346,1,15,52,63,74
2017-03-30,4347,1,21,57,70,76
2017-03-31,4348,57,69,70,78,79
2017-04-01,4349,6,15,44,56,76
2017-04-03,4350,21,29,58,70,72
2017-04-04,4351,6,10,26,41,54
2017-04-05,4352,6,33,44,63,78
2017-04-06,4353,2,22,43,44,50
2017-04-07,4354,45,52,53,70,76
2017-04-08,4355,2,9,33,35,69
2017-04-10,4356,20,54,68,70,80
2017-04-11,4357,4,22,36,48,70
2017-04-12,4358,1,41,45,47,49
2017-04-13,4359,11,15,28,57,58
2017-04-15,4360,26,27,29,49,70
2017-04-17,4361,6,43,45,49,66
2017-04-18,4362,26,29,52,67,71
2017-04-19,4363,3,13,53,54,55
2017-04-20,4364,24,31,63,64,68
2017-04-22,4365,20,39,51,64,70
2017-04-24,4366,10,18,20,23,59
2017-04-25,4367,37,47,51,67,76
2017-04-26,4368,4,30,33,52,66
2017-04-27,4369,9,10,20,21,34
2017-04-28,4370,33,35,66,75,79
2017-04-29,4371,14,42,57,64,78
2017-05-02,4372,21,26,34,62,65
2017-05-03,4373,38,63,71,72,77
2017-05-04,4374,12,43,47,51,55
2017-05-05,4375,9,36,43,51,66
2017-05-06,4376,7,26,30,61,71
2017-05-08,4377,6,14,75,77,79
2017-05-09,4378,20,29,57,73,75
2017-05-10,4379,9,13,48,72,80
2017-05-11,4380,26,35,38,58,80
2017-05-12,4381,24,40,64,67,74
2017-05-13,4382,2,16,39,55,66
2017-05-15,4383,18,19,21,47,62
2017-05-16,4384,8,36,40,56,64
2017-05-17,4385,20,22,25,52,67
2017-05-18,4386,30,32,38,64,77
2017-05-19,4387,11,17,18,44,71
2017-05-20,4388,9,20,23,38,46
2017-05-22,4389,5,12,19,61,69
2017-05-23,4390,1,13,45,66,67
2017-05-24,4391,11,32,38,41,55
2017-05-25,4392,2,15,31,39,40
2017-05-26,4393,8,18,20,38,42
2017-05-27,4394,14,27,44,49,50
2017-05-29,4395,29,36,57,69,77
2017-05-30,4396,3,18,38,43,44
2017-05-31,4397,4,6,29,71,72
2017-06-01,4398,8,20,68,70,78
2017-06-02,4399,26,33,38,66,71
2017-06-03,4400,18,20,34,75,78
2017-06-05,4401,12,17,56,64,77
2017-06-06,4402,2,24,54,74,76
2017-06-07,4403,11,18,24,40,59
2017-06-08,4404,32,35,37,65,66
2017-06-09,4405,6,28,40,45,76
2017-06-10,4406,7,38,64,65,79
2017-06-12,4407,22,32,41,67,75
2017-06-13,4408,19,33,62,70,75
2017-06-14,4409,33,38,53,61,70
2017-06-16,4410,14,19,21,74,77
2017-06-17,4411,26,44,47,55,64
2017-06-24,4412,6,7,13,14,26
2017-06-26,4413,8,12,33,46,62
2017-06-27,4414,2,19,62,67,79
2017-06-28,4415,19,44,61,62,69
2017-06-29,4416,1,2,12,16,62
2017-06-30,4417,35,38,56,65,76
2017-07-01,4418,16,17,46,56,79
2017-07-03,4419,4,7,34,38,39
2017-07-04,4420,13,50,53,56,60
2017-07-05,4421,9,19,35,49,70
2017-07-06,4422,10,17,18,48,79
2017-07-07,4423,20,34,63,64,67
2017-07-08,4424,9,25,30,57,66
2017-07-10,4425,5,18,48,78,80
2017-07-11,4426,38,44,57,64,73
2017-07-12,4427,15,42,43,45,73
2017-07-13,4428,23,39,47,51,64
2017-07-14,4429,9,38,40,52,75
2017-07-15,4430,23,33,48,67,78
2017-07-17,4431,29,55,61,69,71
2017-07-18,4432,14,54,69,71,72
2017-07-19,4433,6,8,25,43,77
2017-07-20,4434,12,20,26,77,79
2017-07-21,4435,8,10,40,49,76
2017-07-22,4436,2,27,33,75,78
2017-07-24,4437,12,14,18,48,53
2017-07-25,4438,9,33,42,45,55
2017-07-26,4439,33,50,56,62,74
2017-07-27,4440,23,49,51,60,75
2017-07-28,4441,4,24,29,58,74
2017-07-29,4442,2,15,33,39,78
2017-07-31,4443,1,5,25,53,72
2017-08-01,4444,2,43,58,61,62
2017-08-02,4445,38,46,60,64,77
2017-08-03,4446,14,22,54,69,72
2017-08-04,4447,11,21,36,37,70
2017-08-05,4448,10,22,27,32,59
2017-08-07,4449,5,21,24,69,73
2017-08-08,4450,10,26,42,47,63
2017-08-09,4451,25,43,54,70,77
2017-08-10,4452,10,11,19,28,57
2017-08-11,4453,28,45,48,49,66
2017-08-12,4454,17,18,21,37,72
2017-08-14,4455,33,38,58,72,76
2017-08-15,4456,12,16,30,60,67
2017-08-16,4457,5,15,21,70,75
2017-08-17,4458,6,9,11,34,53
2017-08-18,4459,6,14,22,28,74
2017-08-19,4460,5,13,18,41,68
2017-08-21,4461,16,36,42,66,68
2017-08-22,4462,16,32,44,59,65
2017-08-23,4463,4,11,23,33,50
2017-08-24,4464,5,11,35,43,54
2017-08-26,4465,8,23,30,37,67
2017-08-26,4466,17,29,39,54,56
2017-08-28,4467,3,8,33,56,65
2017-08-29,4468,13,17,49,50,63
2017-08-30,4469,12,60,63,71,78
2017-08-31,4470,14,40,62,68,73
2017-09-01,4471,13,34,46,70,77
2017-09-02,4472,25,27,31,57,79
2017-09-04,4473,13,27,35,73,80
2017-09-05,4474,7,15,21,22,55
2017-09-06,4475,8,45,49,62,75
2017-09-08,4476,12,13,16,44,79
2017-09-09,4477,1,34,54,58,67
2017-09-11,4478,8,13,23,67,80
2017-09-12,4479,5,13,29,66,73
2017-09-13,4480,4,25,26,42,61
2017-09-14,4481,11,21,30,32,67
2017-09-15,4482,12,24,55,57,76
2017-09-16,4483,21,31,33,72,77
2017-09-18,4484,10,18,22,45,55
2017-09-19,4485,9,16,42,51,73
2017-09-20,4486,2,3,41,60,80
2017-09-21,4487,9,23,29,34,43
2017-09-22,4488,9,25,66,76,80
2017-09-23,4489,13,23,26,42,79
2017-09-25,4490,8,37,59,63,73
2017-09-26,4491,2,12,13,18,28
2017-09-27,4492,3,4,11,25,51
2017-09-28,4493,3,25,37,42,77
2017-09-29,4494,10,13,25,69,70
2017-09-30,4495,5,17,25,64,66
2017-10-02,4496,30,37,42,63,78
2017-10-03,4497,2,21,30,48,51
2017-10-04,4498,8,13,32,52,54
2017-10-05,4499,11,24,33,34,79
2017-10-06,4500,7,23,36,66,69
2017-10-07,4501,20,41,48,51,65
2017-10-09,4502,7,62,67,73,80
2017-10-10,4503,21,30,47,55,67
2017-10-11,4504,3,23,26,51,60
2017-10-13,4505,25,31,51,72,74
2017-10-14,4506,18,27,56,77,78
2017-10-16,4507,26,34,60,69,74
2017-10-17,4508,14,45,72,73,80
2017-10-18,4509,7,8,9,53,56
2017-10-19,4510,6,20,37,50,51
2017-10-20,4511,7,53,62,71,75
2017-10-21,4512,13,48,54,57,78
2017-10-23,4513,3,17,26,47,56
2017-10-24,4514,2,26,52,54,58
2017-10-25,4515,2,11,39,54,59
2017-10-26,4516,11,24,41,50,57
2017-10-27,4517,2,5,62,79,80
2017-10-28,4518,26,36,43,66,77
2017-10-30,4519,10,17,27,30,44
2017-10-31,4520,13,22,49,68,74
2017-11-01,4521,11,12,32,43,78
2017-11-03,4522,1,27,38,59,74
2017-11-04,4523,2,23,37,49,58
2017-11-06,4524,29,34,40,54,79
2017-11-07,4525,11,70,74,77,80
2017-11-08,4526,11,18,51,70,75
2017-11-09,4527,7,19,25,37,40
2017-11-10,4528,8,13,16,26,79
2017-11-11,4529,15,34,41,62,73
2017-11-13,4530,1,20,29,49,67
2017-11-14,4531,13,29,54,72,77
2017-11-16,4532,1,10,11,58,68
2017-11-17,4533,31,37,59,64,69
2017-11-18,4534,10,13,15,51,56
2017-11-20,4535,29,35,44,53,62
2017-11-21,4536,5,13,17,29,67
2017-11-22,4537,45,46,53,65,67
2017-11-23,4538,33,44,52,58,66
2017-11-24,4539,7,12,25,35,74
2017-11-25,4540,4,29,48,61,77
2017-11-27,4541,4,16,26,30,55
2017-11-28,4542,5,16,39,45,47
2017-11-29,4543,50,61,69,76,78
2017-11-30,4544,1,28,34,38,43
2017-12-01,4545,31,37,38,55,58
2017-12-02,4546,8,39,60,62,71
2017-12-04,4547,2,6,41,66,80
2017-12-05,4548,37,45,60,61,78
2017-12-06,4549,8,34,54,63,69
2017-12-07,4550,13,37,42,68,78
2017-12-08,4551,8,31,38,42,48
2017-12-09,4552,16,42,43,52,58
2017-12-11,4553,5,9,19,24,49
2017-12-12,4554,12,14,25,58,68
2017-12-13,4555,1,19,22,27,35
2017-12-14,4556,1,4,35,36,68
2017-12-15,4557,7,11,49,50,78
2017-12-16,4558,13,22,46,70,77
2017-12-18,4559,2,7,20,53,79
2017-12-19,4560,17,20,27,33,71
2017-12-20,4561,19,23,68,74,80
2017-12-21,4562,10,15,19,36,54
2017-12-22,4563,40,46,58,64,80
2017-12-23,4564,41,58,70,71,80
2017-12-26,4565,23,42,64,72,79
2017-12-27,4566,2,13,16,42,67
2017-12-28,4567,31,38,46,65,79
2017-12-29,4568,5,20,59,74,78
2017-12-30,4569,30,59,64,66,69
2018-01-02,4570,26,36,38,59,65
2018-01-03,4571,13,17,36,45,80
2018-01-04,4572,10,22,32,45,54
2018-01-05,4573,10,35,42,55,77
2018-01-06,4574,37,40,45,47,69
2018-01-08,4575,10,31,33,49,52
2018-01-09,4576,16,44,51,64,72
2018-01-10,4577,31,55,67,72,75
2018-01-11,4578,29,37,52,54,59
2018-01-12,4579,23,39,46,53,77
2018-01-13,4580,18,36,43,54,65
2018-01-15,4581,6,13,33,57,59
2018-01-16,4582,11,21,33,59,62
2018-01-17,4583,13,51,63,66,68
2018-01-18,4584,27,41,62,77,80
2018-01-19,4585,26,49,68,72,78
2018-01-20,4586,7,13,29,30,56
2018-01-22,4587,4,12,18,61,69
2018-01-23,4588,33,42,57,67,75
2018-01-24,4589,4,10,33,38,58
2018-01-25,4590,10,18,30,31,32
2018-01-26,4591,15,18,41,66,75
2018-01-27,4592,6,57,74,79,80
2018-01-29,4593,9,16,39,42,78
2018-01-30,4594,11,16,32,46,71
2018-01-31,4595,19,61,65,77,80
2018-02-01,4596,13,26,29,52,57
2018-02-02,4597,4,5,8,14,18
2018-02-03,4598,5,22,40,45,64
2018-02-05,4599,23,27,31,36,59
2018-02-06,4600,2,10,17,19,51
2018-02-07,4601,10,21,28,63,64
2018-02-08,4602,18,34,36,48,60
2018-02-09,4603,24,29,42,50,55
2018-02-10,4604,5,15,49,65,78
2018-02-14,4605,3,50,63,68,73
2018-02-15,4606,3,10,17,23,68
2018-02-16,4607,28,30,52,53,66
2018-02-17,4608,15,23,37,58,75
2018-02-19,4609,31,42,53,60,70
2018-02-20,4610,9,18,36,54,62
2018-02-21,4611,15,20,32,33,78
2018-02-22,4612,10,13,14,70,78
2018-02-23,4613,13,41,49,57,59
2018-02-24,4614,1,8,39,46,51
2018-02-26,4615,14,31,35,37,75
2018-02-27,4616,9,38,39,55,64
2018-02-28,4617,32,46,55,75,79
2018-03-01,4618,17,22,24,46,49
2018-03-02,4619,3,4,16,47,70
2018-03-03,4620,16,20,27,67,80
2018-03-05,4621,6,7,8,15,55
2018-03-06,4622,23,33,42,68,74
2018-03-07,4623,36,55,60,62,77
2018-03-08,4624,3,11,33,41,46
2018-03-09,4625,7,43,52,63,80
2018-03-10,4626,4,21,47,67,77
2018-03-12,4627,16,22,28,47,71
2018-03-13,4628,11,19,24,26,71
2018-03-14,4629,7,18,29,35,53
2018-03-15,4630,15,35,58,72,80
2018-03-16,4631,21,24,31,32,37
2018-03-17,4632,1,20,43,44,77
2018-03-19,4633,3,25,60,61,71
2018-03-20,4634,5,6,17,28,50
2018-03-21,4635,3,12,29,46,47
2018-03-22,4636,6,19,26,36,43
2018-03-23,4637,25,39,44,51,79
2018-03-24,4638,26,56,64,66,67
2018-03-26,4639,6,27,36,65,70
2018-03-27,4640,4,10,26,51,63
2018-03-28,4641,1,15,59,68,72
2018-03-29,4642,2,27,39,53,80
2018-03-31,4643,7,22,28,73,77
2018-04-02,4644,13,18,22,31,32
2018-04-03,4645,3,12,33,54,71
2018-04-04,4646,3,4,10,64,65
2018-04-05,4647,14,28,44,65,76
2018-04-06,4648,9,27,47,67,69
2018-04-07,4649,38,55,60,65,73
2018-04-09,4650,2,16,59,71,74
2018-04-10,4651,6,24,35,42,62
2018-04-11,4652,1,9,12,23,33
2018-04-12,4653,22,25,27,28,34
2018-04-13,4654,8,34,44,64,65
2018-04-14,4655,30,56,60,75,76
2018-04-17,4656,51,60,62,69,75
2018-04-17,4657,5,13,20,29,38
2018-04-18,4658,4,9,29,33,36
2018-04-19,4659,2,12,16,57,65
2018-04-20,4660,16,29,52,62,73
2018-04-23,4661,15,23,34,59,72
2018-04-24,4662,20,48,56,61,67
2018-04-25,4663,5,14,15,27,52
2018-04-26,4664,8,12,19,37,74
2018-04-27,4665,32,48,52,62,75
2018-04-28,4666,4,25,60,63,65
2018-04-30,4667,4,49,54,68,71
2018-05-02,4668,6,24,40,46,67
2018-05-03,4669,12,13,22,63,75
2018-05-04,4670,18,19,59,64,76
2018-05-05,4671,36,43,49,54,66
2018-05-07,4672,4,20,24,55,68
2018-05-08,4673,11,14,31,59,76
2018-05-09,4674,6,12,36,38,67
2018-05-10,4675,31,33,53,59,79
2018-05-11,4676,4,51,54,63,66
2018-05-12,4677,25,42,45,54,79
2018-05-14,4678,10,14,22,26,35
2018-05-15,4679,12,23,24,27,45
2018-05-16,4680,19,23,58,61,79
2018-05-17,4681,47,67,71,79,80
2018-05-18,4682,3,5,18,31,36
2018-05-19,4683,21,26,27,28,50
2018-05-21,4684,11,14,30,50,70
2018-05-22,4685,3,7,32,55,57
2018-05-23,4686,27,38,45,58,61
2018-05-24,4687,12,16,18,47,74
2018-05-25,4688,3,24,44,56,64
2018-05-26,4689,7,13,49,65,80
2018-05-28,4690,50,60,65,71,78
2018-05-29,4691,2,49,51,64,76
2018-05-30,4692,19,22,33,68,76
2018-06-01,4693,8,11,36,63,78
2018-06-02,4694,4,16,29,47,76
2018-06-04,4695,5,14,32,35,78
2018-06-05,4696,21,25,40,66,67
2018-06-06,4697,1,13,66,72,78
2018-06-07,4698,28,61,70,75,78
2018-06-08,4699,11,12,35,49,74
2018-06-09,4700,3,11,12,66,74
2018-06-11,4701,10,11,19,41,48
2018-06-12,4702,17,44,60,61,77
2018-06-13,4703,11,34,39,46,75
2018-06-14,4704,9,26,29,37,48
2018-06-15,4705,32,45,56,63,67
2018-06-23,4706,3,29,33,53,69
2018-06-25,4707,9,31,33,57,66
2018-06-26,4708,18,40,41,44,77
2018-06-27,4709,4,31,34,56,67
2018-06-28,4710,20,35,47,51,71
2018-06-29,4711,25,28,31,48,76
2018-06-30,4712,6,11,21,45,48
2018-07-02,4713,12,31,44,46,51
2018-07-03,4714,9,16,53,55,80
2018-07-04,4715,4,25,40,55,59
2018-07-05,4716,26,30,36,58,61
2018-07-06,4717,21,23,41,54,72
2018-07-07,4718,11,27,37,71,79
2018-07-09,4719,8,20,41,49,66
2018-07-10,4720,12,22,36,72,75
2018-07-11,4721,4,21,49,51,52
2018-07-12,4722,6,7,16,50,56
2018-07-13,4723,8,20,31,40,41
2018-07-14,4724,14,17,30,48,58
2018-07-16,4725,3,16,37,48,60
2018-07-17,4726,5,12,19,65,71
2018-07-18,4727,10,14,23,29,75
2018-07-19,4728,2,37,41,54,64
2018-07-20,4729,5,16,35,42,62
2018-07-21,4730,2,13,23,46,49
2018-07-23,4731,23,57,66,73,77
2018-07-24,4732,26,30,36,49,76
2018-07-25,4733,13,23,61,66,74
2018-07-26,4734,9,28,30,63,73
2018-07-27,4735,5,28,36,55,57
2018-07-28,4736,4,19,56,59,75
2018-07-30,4737,15,22,37,41,80
2018-07-31,4738,10,17,19,33,37
2018-08-01,4739,29,33,34,50,76
2018-08-02,4740,33,42,46,52,61
2018-08-03,4741,3,11,17,31,56
2018-08-04,4742,25,41,46,64,70
2018-08-06,4743,3,19,47,51,61
2018-08-07,4744,5,41,49,58,76
2018-08-08,4745,14,32,48,55,61
2018-08-09,4746,30,33,35,55,80
2018-08-10,4747,4,15,16,38,50
2018-08-11,4748,9,28,31,36,71
2018-08-13,4749,5,43,46,62,75
2018-08-14,4750,12,17,42,49,62
2018-08-15,4751,28,39,46,75,76
2018-08-16,4752,7,9,23,37,66
2018-08-17,4753,3,11,13,15,36
2018-08-18,4754,1,11,41,47,67
2018-08-20,4755,13,14,26,32,60
2018-08-21,4756,17,51,62,66,71
2018-08-22,4757,20,32,40,65,68
2018-08-23,4758,40,45,49,50,59
2018-08-24,4759,28,31,34,36,70
2018-08-25,4760,6,14,29,48,80
2018-08-27,4761,20,26,65,72,80
2018-08-28,4762,12,21,54,56,72
2018-08-29,4763,1,29,37,55,70
2018-08-30,4764,7,19,45,74,80
2018-08-31,4765,9,20,63,66,76
2018-09-01,4766,16,18,41,43,59
2018-09-03,4767,8,15,19,31,49
2018-09-04,4768,2,12,24,30,72
2018-09-05,4769,17,25,37,75,76
2018-09-06,4770,13,38,44,53,64
2018-09-08,4771,1,53,62,67,77
2018-09-10,4772,3,8,25,30,72
2018-09-11,4773,50,51,62,70,76
2018-09-12,4774,5,9,18,43,78
2018-09-13,4775,38,49,54,55,78
2018-09-14,4776,8,23,37,60,61
2018-09-15,4777,2,3,33,49,76
2018-09-17,4778,17,27,28,35,68
2018-09-18,4779,6,16,28,41,62
2018-09-19,4780,5,12,26,56,61
2018-09-20,4781,36,52,60,75,76
2018-09-21,4782,3,40,55,75,80
2018-09-22,4783,20,26,46,56,59
2018-09-24,4784,9,24,54,62,63
2018-09-25,4785,17,37,45,69,72
2018-09-26,4786,9,18,57,66,79
2018-09-27,4787,33,41,42,72,79
2018-09-28,4788,18,23,32,44,69
2018-09-29,4789,9,39,56,59,66
2018-10-01,4790,1,12,35,43,71
2018-10-02,4791,37,50,51,61,66
2018-10-03,4792,6,8,27,34,37
2018-10-04,4793,9,21,31,70,73
2018-10-05,4794,17,20,32,50,57
2018-10-06,4795,4,33,57,63,77
2018-10-08,4796,30,53,66,67,76
2018-10-09,4797,29,44,57,68,78
2018-10-10,4798,2,29,47,68,69
2018-10-11,4799,10,37,48,64,74
2018-10-13,4800,8,26,56,61,72
2018-10-15,4801,17,26,44,55,62
2018-10-16,4802,19,53,61,72,75
2018-10-17,4803,50,56,60,64,72
2018-10-18,4804,35,40,57,60,73
2018-10-19,4805,13,15,40,54,80
2018-10-20,4806,2,3,4,45,78
2018-10-22,4807,6,16,24,56,59
2018-10-23,4808,19,32,41,66,72
2018-10-24,4809,6,18,55,57,80
2018-10-25,4810,5,9,39,51,63
2018-10-26,4811,3,36,50,51,62
2018-10-27,4812,1,9,39,42,56
2018-10-29,4813,40,60,65,66,76
2018-10-30,4814,2,3,25,31,74
2018-10-31,4815,12,18,19,37,43
2018-11-01,4816,20,21,33,47,78
2018-11-03,4817,11,13,18,23,45
2018-11-05,4818,4,26,51,53,77
2018-11-06,4819,9,16,21,55,80
2018-11-07,4820,9,14,30,44,64
2018-11-08,4821,3,44,59,60,77
2018-11-09,4822,40,52,54,66,72
2018-11-10,4823,25,32,39,42,52
2018-11-12,4824,5,17,27,29,51
2018-11-13,4825,29,32,42,45,59
2018-11-14,4826,38,42,44,46,73
2018-11-16,4827,4,31,34,64,76
2018-11-17,4828,2,6,32,53,78
2018-11-19,4829,19,39,53,57,60
2018-11-20,4830,11,16,38,43,71
2018-11-21,4831,20,31,56,62,64
2018-11-22,4832,40,45,51,61,78
2018-11-23,4833,8,14,15,17,42
2018-11-24,4834,9,21,47,77,80
2018-11-26,4835,18,20,35,58,80
2018-11-27,4836,1,3,34,47,73
2018-11-28,4837,1,52,59,62,70
2018-11-29,4838,1,34,40,63,75
2018-11-30,4839,6,11,15,33,39
2018-12-01,4840,15,33,52,67,70
2018-12-03,4841,16,38,53,54,55
2018-12-04,4842,6,24,54,55,69
2018-12-05,4843,52,67,71,72,79
2018-12-06,4844,7,15,26,43,73
2018-12-07,4845,6,11,15,36,59
2018-12-08,4846,4,15,21,41,52
2018-12-10,4847,24,29,56,64,68
2018-12-11,4848,11,15,42,44,56
2018-12-12,4849,33,34,43,44,46
2018-12-13,4850,13,44,53,63,71
2018-12-14,4851,8,44,71,75,80
2018-12-15,4852,19,20,43,51,67
2018-12-17,4853,5,6,39,42,64
2018-12-18,4854,2,16,18,19,47
2018-12-19,4855,3,7,36,65,68
2018-12-20,4856,4,16,23,50,73
2018-12-21,4857,32,41,42,66,72
2018-12-22,4858,4,5,15,23,39
2018-12-24,4859,15,30,56,67,70
2018-12-26,4860,6,8,10,19,63
2018-12-27,4861,6,21,36,38,65
2018-12-28,4862,18,55,61,71,76
2018-12-29,4863,23,26,45,50,74
2018-12-31,4864,9,12,35,73,75
2019-01-02,4865,19,35,61,67,73
2019-01-03,4866,4,30,63,71,75
2019-01-04,4867,6,24,30,61,73
2019-01-05,4868,4,9,50,62,72
2019-01-07,4869,6,21,52,67,73
2019-01-08,4870,7,16,31,49,55
2019-01-09,4871,35,60,66,72,79
2019-01-10,4872,19,36,49,65,67
2019-01-11,4873,1,4,14,18,43
2019-01-12,4874,26,44,51,61,74
2019-01-14,4875,10,11,23,37,67
2019-01-15,4876,4,34,55,58,63
2019-01-16,4877,4,10,64,71,75
2019-01-17,4878,5,42,43,69,78
2019-01-18,4879,14,15,47,50,72
2019-01-19,4880,37,39,51,53,76
2019-01-21,4881,10,20,65,66,79
2019-01-22,4882,15,48,54,65,66
2019-01-23,4883,15,18,36,40,66
2019-01-24,4884,6,26,29,44,62
2019-01-25,4885,4,9,21,63,66
2019-01-26,4886,26,47,61,65,74
2019-01-28,4887,17,29,41,46,51
2019-01-29,4888,40,44,58,62,77
2019-01-30,4889,12,18,46,49,64
2019-01-31,4890,41,44,63,65,76
2019-02-01,4891,40,42,64,66,73
2019-02-02,4892,12,45,57,61,65
2019-02-04,4893,8,20,31,47,59
2019-02-05,4894,21,41,48,49,61
2019-02-06,4895,29,30,56,59,78
2019-02-07,4896,6,19,25,31,42
2019-02-08,4897,24,50,52,54,55
2019-02-09,4898,11,12,51,79,80
2019-02-11,4899,7,12,36,42,48
2019-02-12,4900,4,19,40,46,69
2019-02-13,4901,3,35,53,76,78
2019-02-14,4902,7,44,67,72,78
2019-02-15,4903,4,47,51,52,54
2019-02-16,4904,7,45,57,58,77
2019-02-18,4905,23,27,40,58,80
2019-02-20,4906,21,61,67,72,77
2019-02-20,4907,16,18,31,43,68
2019-02-21,4908,3,12,15,28,44
2019-02-22,4909,6,36,43,49,65
2019-02-23,4910,16,38,42,70,71
2019-02-25,4911,20,28,32,50,72
2019-02-26,4912,28,32,39,54,58
2019-02-27,4913,16,24,25,57,60
2019-02-28,4914,8,35,37,46,72
2019-03-01,4915,1,31,51,66,67
2019-03-02,4916,27,35,39,45,50
2019-03-06,4917,1,18,41,53,67
2019-03-07,4918,8,18,25,35,77
2019-03-08,4919,7,17,19,40,63
2019-03-09,4920,11,15,50,56,64
2019-03-11,4921,5,14,31,66,78
2019-03-12,4922,2,31,33,45,72
2019-03-13,4923,1,15,29,34,49
2019-03-14,4924,19,31,33,42,63
2019-03-15,4925,2,9,40,66,79
2019-03-16,4926,12,14,27,46,61
2019-03-18,4927,11,14,19,49,77
2019-03-19,4928,2,16,24,47,68
2019-03-20,4929,15,35,43,50,62
2019-03-21,4930,13,25,29,36,60
2019-03-22,4931,14,17,26,51,67
2019-03-23,4932,35,52,69,75,79
2019-03-25,4933,7,8,31,41,62
2019-03-26,4934,1,37,44,57,80
